ID,Name
1348,Lokator Studio
1349,Loki Software
1350,Lone Wolf Technology
1351,Looking Glass Studios
1352,Looks Like Lemonade
1353,Love Conquers All Games
1354,Ltd
1355,Ltd.
1356,Lucas Learning
1357,LucasArts
1358,Lucasfilm
1359,Lucasfilm Games
1360,Ludeon Studios
1361,Ludia
1362,Ludosity
1363,LuigiBlood
1364,Lumenox
1365,Luminaria
1366,Lunime
1367,Lupus Studios Limited
1368,M2H
1369,MADFINGER Games
1370,MADrigal
1371,MAG Studios
1372,MAGES.
1373,MC2 France
1374,MC2-Microïds
1375,MD Games
1376,MECC
1377,META Publishing
1378,MGA Entertainment
1379,MGM Interactive
1380,MLB Advanced Media
1381,MLB.com
1382,MMMera
1383,MOBIRIX
1384,MOSS Co.
1385,MP Entertainment
1386,MTV Games
1387,MWM Immersive
1388,MWM Interactive
1389,MY.GAMES
1390,MacPlay
1391,MacSoft Games
1392,Macrospace
1393,Mad Dog Games
1394,MadMan Theory Games
1395,Maddy Makes Games
1396,Magic Bytes
1397,Magic Design Studios
1398,Magic Games
1399,Magical Company
1400,Magnavox
1401,Mail.Ru
1402,Mail.Ru Games
1403,Main Street Publishing
1404,Majesco
1405,Majesco Entertainment
1406,Majesco Sales
1407,Malibu Games
1408,Malibu Interactive
1409,Mandingo Entertainment
1410,MangaGamer
1411,Mangledmaw Games
1412,Mani
1413,MansterSoft
1414,Marc Ecko Entertainment
1415,Marevo Collective
1416,Mario Fan Games Galaxy
1417,Mario Party Legacy
1418,Marmalade Game Studio
1419,Marvel Entertainment
1420,Marvelous
1421,Marvelous AQL
1422,Marvelous AQL Europe
1423,Marvelous Entertainment
1424,Marvelous Entertainment Inc.
1425,Marvelous Europe Ltd.
1426,Marvelous Interactive
1427,Marvelous USA
1428,Marvelous USA (XSEED)
1429,Masangsoft
1430,Masaya
1431,Mason Lindroth
1432,Mass Creation
1433,Mastertronic
1434,Mastfire Studios
1435,Mastiff
1436,Matsushita Electric Industrial
1437,Mattel
1438,Mattel Electronics
1439,Mattel Interactive
1440,Mattel Media
1441,Matthias Magnussen
1442,Max Games
1443,Maximum Entertainment
1444,Maximum Games
1445,Maxis
1446,Mayflower Entertainment
1447,Maze Theory
1448,Mc O'River
1449,McDonald's
1450,Meadows Games
1451,Mean Hamster Software
1452,Mechanic Arms
1453,Media Vision Technology
1454,Media-Service 2000
1455,MediaKite
1456,Mediamond
1457,Mediaobsters
1458,Mediaquest
1459,Mediascape
1460,Mediatonic
1461,Mediocre
1462,Mediocre AB
1463,Mega Cat Studios
1464,Mega Crit Games
1465,Mega Enterprise
1466,MegaTech Software
1467,Melbourne House
1468,Meldac
1469,MercurySteam
1470,Merge Games
1471,Meridian4
1472,Merit Software
1473,Merscom
1474,Messhof
1475,Metalhead Software
1476,Meteor Entertainment
1477,Metro 3D
1478,Metropolis Software
1479,Mi'pu'mi Games
1480,Michaela Laws
1481,Micomsoft
1482,Micro Application S.A.
1483,Micro Cabin
1484,Micro Fun
1485,Micro Games of America
1486,MicroMouse
1487,MicroProse
1488,MicroProse Software
1489,MicroStyle
1490,Microdeal
1491,Microids
1492,Micronet
1493,Microsoft
1494,Microsoft Corporation
1495,Microsoft Game Studios
1496,Microsoft Home
1497,Microsoft Studios
1498,Microsphere Computer Services Ltd.
1499,Microïds
1500,MidBoss
1501,Midas Interactive Entertainment
1502,Midnight City
1503,Midway
1504,Midway Amusement Games
1505,Midway Games
1506,Midway Home Entertainment
1507,Midway Manufacturing
1508,Mighty Rocket Studios
1509,Milestone
1510,Milky Tea Studios
1511,Millennium Interactive
1512,Milmar
1513,Milton Bradley
1514,Mindscape
1515,Miniclip.com
1516,Minority
1517,Mirrorsoft
1518,Misawa Entertainment
1519,Missing Link Games
1520,Mister Morris Games
1521,Mistwalker
1522,Mitchell Corporation
1523,MixedBag
1524,Mixtvision
1525,Mob Entertainment
1526,Mobage
1527,Mobge Ltd
1528,Mobila Interactive
1529,Mobimon
1530,ModRetro
1531,Modus Games
1532,Moenovel
1533,Mojang Studios
1534,MojoTouch
1535,Monaco Entertainment
1536,MonkeyPaw Games
1537,Monolith Productions
1538,Monomi Games
1539,Monte Cristo
1540,Mooneye Studios
1541,Moonton
1542,Morning Person Games
1543,Morteshka
1544,Mossmouth
1545,Motion Picture Corporation of America Interactive
1546,Motion Twin
1547,MotiveTime Ltd
1548,Motorsport Games
1549,Motown Software
1550,Mountain King Studios
1551,Movie Games S.A.
1552,Moving Dimensions
1553,Mud Duck Productions
1554,Multiverse ApS
1555,MumboJumbo
1556,Muse Games
1557,Muse Software
1558,My.com
1559,Mylstar
1560,Mylstar Electronics
1561,Mystique
1562,Mythic Entertainment
1563,N3V Games
1564,NAMCO BANDAI Games America Inc.
1565,NAMCO BANDAI Games Inc.
1566,NCS
1567,NCS Corporation
1568,NCSOFT
1569,ND Games
1570,NDA Productions
1571,NDCube
1572,NEC
1573,NEC Avenue
1574,NEC Home Electronics
1575,NEC Interchannel
1576,NEC Technologies
1577,NHN
1578,NHN Entertainment Corp.
1579,NHN PlayArt
1580,NIS America
1581,NIS Europe
1582,NITRO PLUS
1583,NOVECT
1584,NTT Solmare Corp.
1585,Nacon
1586,Namco
1587,Namco Bandai America
1588,Namco Bandai Games
1589,Namco Bandai Games America
1590,Namco Hometek
1591,Namco Limited
1592,Namco Mobile
1593,Namcot
1594,National Westminster Bank
1595,Natsume Co.
1596,Natsume Inc.
1597,Natsume inc. Japan
1598,Naxat Soft
1599,Nazca
1600,Nearga
1601,Nekki
1602,Nelsonic Industries
1603,Neoclassic Games
1604,NeocoreGames
1605,Neople
1606,Neowiz
1607,NetEase Games
1608,Netflix
1609,Netmarble Games
1610,New Blood Interactive
1611,New Generation Software Ltd.
1612,New Image
1613,New World Computing
1614,NewKidCo
1615,Nexile
1616,Nexon
1617,Nexon Co. Ltd.
1618,Next Games
1619,Nextwave Multimedia
1620,Nicalis
1621,Nice Code Software
1622,Nichibutsu
1623,Nick Games
1624,NickB
1625,Nickelodeon
1626,Nicolas Entertainment Group
1627,Nidecom Soft
1628,Niffler Ltd.
1629,Night Dive Studios
1630,Night Light Interactive
1631,Night School Studio
1632,Nightdive Studios
1633,Nihon Bussan
1634,Nihon Falcom
1635,Nihon System Inc
1636,Nihon Telenet
1637,Nikita Kaf Publishing
1638,Nikita Kryukov
1639,Nikko
1640,NimbleBit
1641,Nimbus Games
1642,Ninagamers Corp.
1643,Ningbo Inception Media
1644,Ninja Kiwi
1645,Ninja Theory
1646,NinjaBee
1647,Nintendo
1648,Nintendo EAD Tokyo Software Development Group No.1
1649,Nintendo of America
1650,Nintendo of Europe
1651,Nippon Dexter Co.
1652,Nippon Ichi Software
1653,Nissho Iwai Infocom Systems Co.
1654,Nival
1655,Nival Interactive
1656,No Goblin
1657,No Gravity Games
1658,No Matter Studios
1659,No More Robots
1660,No Reply Games
1661,Nobilis
1662,Nobilis Interactive
1663,Nocturnal Software
1664,Noise Factory
1665,Nokia
1666,Nolla Games
1667,Noodlecake Studios
1668,Nordic Games Group
1669,Nordic Games Publishing
1670,North American Philips Consumer Electronics Corp.
1671,Northwood Studios
1672,Noskov Siergei
1673,Not Doppler
1674,NovaLogic
1675,Novitas Publishing
1676,Noviy Disk
1677,Nowhere Studios
1678,Numantian Games
1679,Number None Inc.
1680,Nutting Associates
1681,Nuverse Games
1682,Nyamyam
1683,O-3 Entertainment
1684,Oasis Games
1685,Oberon Games
1686,Obscura
1687,Obscure Horror Corner
1688,Obsidian Entertainment
1689,Ocean
1690,Ocean Software
1691,Ocean of America
1692,Ocelot Society
1693,Oculus Studios
1694,Oddworld Inhabitants
1695,Odyssia
1696,Oh
1697,OhNoo Studio
1698,Oizumi Amuzio
1699,On Deck Interactive
1700,On-Line PLC
1701,On-Line Systems
1702,Oovee Game Studios
1703,OraMonkey
1704,Oracion
1705,Oracle and Bone
1706,OrcaSFQera
1707,Origin
1708,Origin Systems
1709,Orion Interactive
1710,Orthogonal Games
1711,Orube Game Studio
1712,Ouroboros Studio
1713,Outerminds
1714,Outfit7
1715,Outfit7 Limited
1716,Outright Games
1717,Over The Moon
1718,Over the Top Games
1719,Owlcat Games
1720,Owlchemy Labs
1721,Oxford Softworks
1722,Oxygen Games
1723,P&P Enterprises
1724,P.Rex
1725,PETA
1726,PLAYISM
1727,PLURIAD
1728,PM Studios
1729,PONOS
1730,PQube
1731,PSCD
1732,PXL computers
1733,Pack-In-Soft
1734,Pack-In-Video
1735,Palace Software
1736,Palcom
1737,Palladium Interactive
1738,Pan Vision
1739,Panasonic
1740,Panasonic Software Company
1741,Pangea Software
1742,Panic
1743,PaoloM
1744,Papaya Play
1745,Papaya Studio
1746,Paper Cult
1747,Paradox Interactive
1748,Parallax Studio
1749,Paramount Digital Entertainment
1750,Paramount Interactive
1751,Paramount Pictures
1752,Parizagames
1753,Parker Brothers
1754,Parroty Interactive
1755,Pathea Games
1756,Paxman Promotions Ltd.
1757,Penny Arcade
1758,PerBlue Entertainment
1759,Perfect World Entertainment
1760,Perfect World Games
1761,Perp Games
1762,Perpetuum Media
1763,Personal Software
1764,Perun Creative
1765,Petroglyph Games
1766,Pewter Games Studios
1767,Phantom 8 Studio
1768,Phenomedia Publishing
1769,Philips Interactive Media
1770,Philips Media
1771,Phoenix Games
1772,Phoenix Games B.V.
1773,Phoenix Online Studios
1774,Phoenix Online Studios LLC
1775,Phoenixx Inc.
1776,Pikii
1777,Piko Interactive
1778,Pillow Castle Games
1779,Pineapple Works
1780,Pinhead Games
1781,Pioneer LDC
1782,Pipe Dream Interactive
1783,Piranha
1784,Pitman Publishing
1785,Pixel Games UK
1786,Pixel Reef
1787,Pixel Toys
1788,PixelFade
1789,PixelHeart
1790,Pixonic
1791,Plan 1
1792,Planetary Annihilation Inc
1793,Planning Office Wada
1794,Plarium Games
1795,Platform Publishing
1796,Play It
1797,Play It Games
1798,Play Mechanix
1799,Play THQ
1800,PlayStal Games
1801,PlayStation Mobile Inc.
1802,PlayWay
1803,PlayWay S.A.
1804,Playcast-media
1805,Playdead
1806,Playdigious
1807,Playdius
1808,Playdom
1809,Playfish
1810,Playful
1811,Playgendary
1812,Playgendary Limited
1813,Playlogic Entertainment
1814,Playmaji
1815,Playmates Interactive Entertainment
1816,Playmechanix
1817,Playmobil Interactive
1818,Playmore
1819,Playrix Entertainment
1820,Playsaurus
1821,Playstack
1822,Playtronic
1823,Pleasant Rain Ltd
1824,Plug In Digital
1825,Pocketwatch Games
1826,Poison Games
1827,Polyarc Games
1828,Polyvox
1829,Poncle
1830,Pony Canyon
1831,PopCap Games
1832,Popagenda
1833,Popcorn Arcade
1834,Portkey Games
1835,Positech Games
1836,Potassium Frog Limited
1837,Presto Studios
1838,Pretty Simple
1839,Primary Orbit
1840,Prime Matter
1841,Princess Soft
1842,Prism Game Studios Ltd.
1843,Prism Leisure Corporation Plc
1844,Prismatika
1845,Private Division
1846,Proein
1847,Professionalnubtub
1848,Programer Peru
1849,Project Support Engineering
1850,Project Two Interactive
1851,Prolific Publishing
1852,Proud Dinosaurs
1853,Proximity Games
1854,Psikyo
1855,Psygnosis
1856,Psygnosis Limited
1857,Psyonix
1858,Pub Games
1859,PuffballsUnited
1860,Pulse Entertainment
1861,Puppet Combo
1862,Puppy Games
1863,Purple Hills
1864,Q Entertainment
1865,Q-Games Ltd.
1866,QUByte Interactive
1867,Quantic Dream
1868,Qubic Games
1869,Quest
1870,Question
1871,Quicksilva Ltd.
1872,QuinRose
1873,Qwook
1874,RAWRLAB Games
1875,RCMADIAX
1876,RDA
1877,REL Games
1878,RLR PUA
1879,RLR Training Inc
1880,RTL Enterprises
1881,RTL Playtainment
1882,Radian-Helix Media
1883,Rage Software
1884,RageSquid
1885,Ragequit Corporation
1886,Ragged Games
1887,Ragnarok Game
1888,RailSimulator.com Ltd
1889,Rain Games
1890,Rainbird
1891,Rainbow Arts
1892,Rainy Frog
1893,Raiser Games
1894,Rake in Grass
1895,Ralston-Purina
1896,RamTeK
1897,RandomSpin-Games
1898,Rare
1899,Ratalaika Games
1900,Rati Wattanakornprasit
1901,Ratloop Asia
1902,Ravensburger Interactive Media
1903,Ravenscourt
1904,Raw Fury
1905,Raw Thrills
1906,Rayark Inc.
1907,Rayll Studios
1908,Re-Logic
1909,ReadySoft
1910,RealityArts Studio
1911,Realtec
1912,Realtime Worlds
1913,Rebellion
1914,Rebellion Developments
1915,Reboot
1916,Reclamation Games
1917,Recoil Games
1918,Red Barrels
1919,Red Entertainment
1920,Red Hook Studios
1921,Red Martyr Entertainment
1922,Red Mile Entertainment
1923,Red Orb Entertainment
1924,Red Storm Entertainment
1925,Red Thread Games
1926,Red Wagon Games
1927,RedOctane
1928,Redefinition Games
1929,Reef Entertainment
1930,Reflect Studios
1931,Rejet
1932,Reloaded Games
1933,Remco
1934,Remedy Entertainment
1935,Renegade Software
1936,Renovation Products
1937,René Pierre
1938,Replay Games
1939,Reto-Moto
1940,RetroReflector
1941,RetroSouls
1942,RetroSpec
1943,Retroism
1944,Retroware
1945,Reverb Communications
1946,Reverb Publishing
1947,Revival Productions
1948,Revolution Software
1949,Ricochet
1950,Riot Forge
1951,Riot Games
1952,Ripcord Games
1953,Ripstone
1954,Rising Star Games
1955,Ritual Entertainment
1956,Rival Games
1957,Riverhillsoft
1958,Rix Soft
1959,RobTop Games
1960,Roblox Corporation
1961,Robot Entertainment
1962,Roc Studios
1963,Rock-Ola Manufacturing Corporation
1964,Rocket Science Games
1965,Rocketcat Games
1966,Rockfish Games
1967,Rockstar Games
1968,Rodel
1969,Rogue Entertainment
1970,Roklan Corporation
1971,Roll7
1972,Romox Inc.
1973,Romstar
1974,Ronimo Games
1975,Room710Games
1976,Roope Tamminen
1977,Rooster Teeth Games
1978,Rovio Entertainment
1979,Rovio Stars
1980,Royal Kougyou
1981,Runic Games
1982,Running With Scissors
1983,Russel
1984,Russobit-M
1985,Rusty Lake
1986,"S.R.L. ""RandomSpin-Games"""
1987,S2 Games
1988,SCIMOB
1989,SCRAP
1990,SCS Software
1991,SCi Games
1992,SE {} KS
1993,SEEC
1994,SETA Corporation
1995,SFB Games
1996,SIMS Co.
1997,SKH Apps
1998,SLAM Productions
1999,SMG Studio
2000,SMS Power!
2001,SMW Central
2002,SNEG
2003,SNK
2004,SNK Home Entertainment
2005,SNK Playmore
2006,SNK Playmore USA
2007,SNK of America
2008,SOEDESCO Publishing
2009,SOFTSTAR Entertainment
2010,SPS
2011,SSI (Strategic Simulations
2012,SUNSOFT
2013,SUPERGG.COM
2014,SUPERHOT PRESENTS
2015,SUPERHOT Team
2016,Sabec
2017,Saber Interactive
2018,Sachen
2019,Sad Panda Studios
2020,SadSquare Studio
2021,Saffran Prod
2022,Sage's Creation
2023,Sales Curve Interactive
2024,Salix Games
2025,Sam Cohle
2026,Sammy
2027,Sammy Corporation
2028,Sammy Studios
2029,Sammy USA Corporation
2030,Samsung
2031,Samustai
2032,San-eishobo Publishing
2033,Sanctuary Woods
2034,Sand Sailor Studio
2035,Sandbox Interactive
2036,Sandlot Games
2037,Santa Ragione
2038,Saurus
2039,Sbug Games
2040,Schell Games
2041,Scholastic
2042,Scopely
2043,Scottgames
2044,Screen 7
2045,Screenwave Media
2046,ScrewAttack Games
2047,Scriptwelder
2048,Seams
2049,Sears
2050,Seatribe
2051,Secret Exit Ltd.
2052,Secret Mode
2053,Sector D2
2054,Sega
2055,Sega Amusements International
2056,Sega Corporation
2057,Sega Electronics
2058,Sega Enterprises
2059,Sega Entertainment
2060,Sega Europe
2061,Sega Games
2062,Sega Interactive
2063,Sega Sports R&D
2064,Sega of America
2065,Sega/Gremlin
2066,SegaSoft
2067,Seibu Kaihatsu
2068,Seifer Zero
2069,Seika Corporation
2070,Seismic
2071,Sekai Project
2072,SelectSoft Publishing
2073,Semaphore
2074,Semicolon Software
2075,Sen
2076,Senri
2077,Serenity Forge
2078,Shadow Tor Studios
2079,Shadowsoft
2080,Shanda
2081,ShareData
2082,Sharkmob
2083,Sharp
2084,Shatterline Productions
2085,Shengqu Games
2086,Shibuya Productions
2087,Shin'en
2088,Shin'en Multimedia
2089,Shiro Games
2090,Shiver Entertainment
2091,Shiver Games
2092,Shockwave.com
2093,Shonen Jump
2094,Shrapnel Games
2095,Shueisha Games
2096,Sidebar Games
2097,Sidhe Interactive
2098,Siemens
2099,Sierra
2100,Sierra Entertainment
2101,Sierra On-Line
2102,Sierra On-Line Japan
2103,Sierra Online
2104,Sierra Studios
2105,Sigma Ent. Inc.
2106,Sigma Team
2107,Sigma Team Inc.
2108,Silesia Games
2109,Silmarils
2110,Silver Demon Studios
2111,Silver Dollar Games
2112,Simon & Schuster
2113,Simon & Schuster Inc.
2114,Simon & Schuster Interactive
2115,Sinclair Research
2116,SinisterCid
2117,Sintax
2118,Sir-tech Software
2119,Sirius Entertainment
2120,Ska Studios
2121,Skookum Arts
2122,Skunkape
2123,Skybound Games
2124,Skydance Interactive
2125,Skystone Games
2126,Slang
2127,Slitherine Ltd.
2128,Slitherine Software UK Ltd.
2129,Sloclap
2130,Sluggerfly
2131,Smartly Dressed Games
2132,SmashGames
2133,Smilegate Megaport
2134,Smilegate RPG
2135,Smobile
2136,Snail Games
2137,Snail Games USA
2138,Snapshot Games
2139,SnoutUp
2140,Snow Cannon Games
2141,Snow Girl
2142,Snowball Studios
2143,Snowcastle Games
2144,Snowman
2145,So-net Entertainment Taiwan
2146,SoMoGa
2147,Social Point
2148,Soeiz
2149,Soft Pro International
2150,Soft-World International Corporation
2151,SoftBank
2152,Softdisk Publishing
2153,Softgold Computerspiele GmbH
2154,Softkey
2155,Softstar Entertainment Inc.
2156,Software 2000
2157,Software Creations
2158,Software Invasion
2159,Software Investments
2160,Software Projects
2161,Sold Out
2162,Sold Out Sales & Marketing
2163,Sold Out Software
2164,Something We Made
2165,Sometimes You
2166,Soner Kara
2167,Sonic 2 HD Team
2168,Sonic NEXT PC Team
2169,Sonic Retro
2170,Sonic Team Junior
2171,Sonikku
2172,Sonnori
2173,Sony
2174,Sony Computer Entertainment
2175,Sony Computer Entertainment America
2176,Sony Computer Entertainment Europe
2177,Sony Computer Entertainment of America
2178,Sony Electronic Publishing Company
2179,Sony Imagesoft
2180,Sony Interactive Entertainment
2181,Sony Music Entertainment
2182,Sony Online Entertainment
2183,Sony Pictures Consumer Products
2184,Sony Pictures Digital
2185,Sony Pictures Mobile
2186,Sony Pictures Television
2187,Sony Pictures Virtual Reality
2188,Sorath
2189,Sorrent
2190,Sound Source Interactive
2191,Sourcenext
2192,SouthPeak Games
2193,SouthPeak Interactive
2194,Soviet Games
2195,Sowoke Entertainment Bureau
2196,Space Time Games
2197,Spadoni-Production
2198,Sparpweed Games
2199,Spawn Studios
2200,Spearhead Games
2201,Specialbit Studio
2202,Spectrum HoloByte
2203,Spike
2204,Spike Chunsoft
2205,Spokko
2206,Spooky House Studios UG haftungsbeschraenkt
2207,Squanch Games
2208,Square
2209,Square Electronic Arts
2210,Square Enix
2211,Square Enix Collective
2212,Square Enix Europe
2213,Square Enix Mobile
2214,St. GIGA
2215,Stadia Games and Entertainment
2216,Stage 2 Studios
2217,Stage Clear Studios
2218,Stainless Games Ltd.
2219,Star Consult
2220,Star Drifters
2221,StarCraft
2222,Starbreeze Publishing
2223,Starbreeze Studios
2224,Stardock
2225,Stardock Entertainment
2226,Starwave
2227,State Soft
2228,Steam
2229,Steel Arts Software
2230,Steel Crate Games
2231,Steel Wool Studios
2232,Stepping Stone
2233,Steve Gabry
2234,StevenHarmonGames
2235,Sting
2236,Storm
2237,Storybird
2238,Straandlooper Animation
2239,Straight Back Games
2240,Strange Journey
2241,Strata
2242,Strata Group
2243,Strategic Simulations
2244,Strategic Studies Group
2245,Strategy First
2246,Stress Level Zero
2247,Strictly Limited Games
2248,Stuck In Attic
2249,Studio Asteria
2250,Studio Inkyfox
2251,Studio MDHR
2252,Studio Minus
2253,Studio Trophis
2254,Studio Wildcard
2255,Studio nCore Pvt. Ltd.
2256,Studio Élan
2257,Stunlock Studios
2258,Subelectro
2259,Subset Games
2260,Success
2261,Success Corporation
2262,Sumo Digital
2263,Sun Corporation
2264,Sun Corporation of America
2265,Sun Electronics
2266,Sunflowers
2267,Sunken Treasure Games
2268,Super Evil Megacorp
2269,Super Fighter Team
2270,Super Game
2271,Super Rare Originals
2272,Supercell
2273,Superflat Games
2274,Supergiant Games
2275,Superior Software Ltd.
2276,Supra Games UG
2277,SureAI
2278,Surefire.Games
2279,Surge
2280,Surprise Attack Games
2281,Survios
2282,Suspicious Developments
2283,Swing! Entertainment Media
2284,Syfy Games
2285,Syfy Kids
2286,Synapse Software Corporation
2287,Synergenix Interactive
2288,Synetic
2289,Syscom Entertainment
2290,System 3 Software
2291,System Erasure
2292,System Sacom
2293,SystemSoft
2294,Systemic Reaction
2295,T&E Soft
2296,TDK
2297,TDK Mediactive
2298,TECOPARK
2299,THQ
2300,THQ Inc.
2301,THQ Nordic
2302,THQ Studio Australia
2303,THQ Wireless
2304,TORTURE STAR VIDEO
2305,TRAVELBOX
2306,TT Games
2307,TT Games Publishing
2308,TYPE-MOON
2309,Tactical Adventures
2310,Tad Corporation
2311,Tago Electronics
2312,Taito
2313,Taito Corporation
2314,Taiyo System
2315,Takara
2316,Takara U.S.A.
2317,Takarajimasha
2318,Take Two Interactive
2319,Take-Two Interactive
2320,Takuyo
2321,Talawa Games
2322,Taleworlds
2323,TalonSoft
2324,Tandy
2325,Tapps Games
2326,Tapwave
2327,Tate Multimedia
2328,Tatem Games
2329,Tatsumi
2330,Taxan
2331,Tayanna Studios
2332,Team 17
2333,Team Cherry
2334,Team Forever
2335,Team HalfBeard
2336,Team Hero Studios
2337,Team Meat
2338,Team Play Inc
2339,Team Psykskallar
2340,Team Salvato
2341,Team Shanghai Alice
2342,Team Signal
2343,Team17
2344,Tec Toy
2345,Tec Toy Indústria de Brinquedos
2346,TecMagik Entertainment
2347,Tech2Go
2348,Techland
2349,Techland Publishing
2350,Techno Source
2351,Technos Japan
2352,Technosoft
2353,Tecmo
2354,Tecmo Koei Games
2355,Tehkan
2356,Telegames
2357,Telenet Japan
2358,Telltale Games
2359,Telstar Electronic Studios Ltd.
2360,Tencent Games
2361,Tencent Holdings
2362,Tender Claws
2363,Tengen
2364,Tequila Works
2365,Terminal Software
2366,Terraglyph Interactive Studios
2367,Terrible Posture Games
2368,Terrible Toybox
2369,Terry Cavanagh
2370,Tetraedge Games
2371,Tetris Online Inc
2372,Texas Instruments Incorporated
2373,Teyon
2374,Tezuka Productions
2375,Thalamus
2376,ThatGameCompany
2377,The 3DO Company
2378,The 4 Winds Entertainment
2379,The Adventure Company
2380,The Arcade Crew
2381,The Astronauts
2382,The Avalon Hill Game Company
2383,The BS Zelda Homepage
2384,The Behemoth
2385,The Brotherhood Games
2386,The Chinese Room
2387,The Digital Lounge
2388,The Edge
2389,The Frontier Team
2390,The Fun Pimps
2391,The Game Band
2392,The Game Factory
2393,The Games Company
2394,The Gentlebros
2395,The Harvey Entertainment Company
2396,The Hit Squad
2397,The Imaginarium
2398,The Indie Stone
2399,The LEGO Group
2400,The Learning Company
2401,The Molasses Flood
2402,The Pokémon Company
2403,The Pokémon Company International
2404,The Quinnspiracy
2405,The Slitherine Group
2406,The Software Toolworks
2407,The Void
2408,TheGamesFortress
2409,TheMeatly Games
2410,TheRoboZ
2411,The_Uber_Camper
2412,Thekla
2413,Thing Trunk
2414,Thomas Happ Games
2415,Those Awesome Guys
2416,Three Fields Entertainment
2417,Thunder Lotus
2418,Thunderful
2419,Thunderful Publishing
2420,TiMi Studio Group
2421,Tierra Entertainment
2422,Tiger Electronics
2423,Tigervision
2424,TikGames
2425,Tilt Games Asia
2426,Tilting Point
2427,Time Warner Interactive
2428,Tinogames
2429,Tiny Rebel Games
2430,Titan Computer
2431,Titus France
2432,Titus Interactive
2433,Titus Software
2434,Toaplan
2435,Toca Boca
2436,Toei Animation
2437,Toge Productions
2438,Toho
2439,Toho Cinefile-Soft Library
2440,Tokai Engineering
2441,Tokuma Shoten
2442,Tokyo Electron
2443,Tokyo Shoseki Co.
2444,Tommo Inc
2445,Tomy
2446,Tomy Corporation
2447,Tonkin House
2448,Top Hat Studios Inc
2449,Top Ten Software
2450,TopWare Interactive
2451,Toplitz Productions
2452,Torn Banner Studios
2453,Toshiba-EMI
2454,Toster12D3
2455,Touch Autism
2456,Towa Chiki
2457,Toxic Games
2458,Tozai Games
2459,Tradewest Inc
2460,Transposia
2461,Treasure
2462,Treco
2463,Trendy Entertainment
2464,Tri Synergy
2465,Triangle Studios
2466,Tribeca Interactive
2467,Tribute Games
2468,Trilobyte
2469,Trimark Interactive
2470,Trinity Team
2471,Trion Worlds
2472,Tripper Room
2473,Tripwire Interactive
2474,Triternion
2475,Triumph Studios
2476,Tru Blu Entertainment
2477,Tru Blu Games
2478,Tsukuda Original
2479,Tsunami Visual Technologies
2480,Turbine
2481,Turbo Technologies
2482,Turtle Games
2483,Tuxedo Labs
2484,Twenty-one
2485,Twilight Frontier
2486,Twisted Pixel
2487,Twisted Tree
2488,Two Tribes
2489,Tynesoft
2490,Typhoon Games
2491,U&I Entertainment
2492,U-Play online
2493,U.S. Army
2494,U.S. Gold
2495,UEP Systems
2496,UFO Interactive Games
2497,UFO Interactive Software
2498,UIG Entertainment
2499,UNSTOP4BLE
2500,UPL
2501,US Billiards
2502,US Gold Ltd
2503,USC Games
2504,UTV Ignition Entertainment
2505,Uber Entertainment
2506,Ubi Soft Entertainment
2507,Ubisoft Australia
2508,Ubisoft Entertainment
2509,Ubisoft Europe
2510,Ubisoft Montreal
2511,Ubisoft Toronto
2512,Ukiyo Publishing
2513,Ultimate Games
2514,Ultimate Play the Game
2515,Ultra Games
2516,Ultra Software Corporation
2517,UnEpic Games
2518,Unbalance Corporation
2519,Unbroken Studios
2520,Undertow Games
2521,Unfold Games
2522,Union Logic
2523,United Independent Entertainment GmbH
2524,United Pixtures
2525,Unity Games
2526,Universal Co.
2527,Universal Interactive
2528,Universal Interactive Studios
2529,Universal Space
2530,University of Warwick
2531,Unknown Worlds Entertainment
2532,Untold Tales
2533,Uppercut Games
2534,Ustwo Games
2535,VAP
2536,VOID Interactive
2537,VRKiwi
2538,VRSenal
2539,VRWERX
2540,VTech
2541,VU Games
2542,Vagabond Dog
2543,Valcon Games
2544,ValuSoft
2545,Valve
2546,Vankrupt Games
2547,Vanripper
2548,Variable State
2549,Varsav Game Studios
2550,Vatical Entertainment
2551,Vector Unit
2552,Vectordyne Games
2553,Venture Line
2554,Versus Evil
2555,Vertigo Games
2556,Vertigo Gaming
2557,Vestel
2558,Viacom Entertainment Group
2559,Viacom New Media
2560,Vic Tokai
2561,Vicarious Visions
2562,Victor Entertainment
2563,Victor Musical Industries
2564,Videlectrix
2565,Video Games GmbH
2566,Video System
2567,Ving Co.
2568,Virgin Entertainment
2569,Virgin Games
2570,Virgin Games USA
2571,Virgin Interactive Entertainment
2572,Virgin Interactive Entertainment (Europe) Ltd.
2573,Virgin Mastertronic
2574,Virgin Play
2575,Virtual Programming
2576,Visco
2577,Vise
2578,Vision Games Publishing
2579,Vision Park AB
2580,Viva Media
2581,Vivendi Games
2582,Vivendi Games Mobile
2583,Vivendi Universal
2584,Vivendi Universal Games
2585,Viz Media
2586,Vlambeer
2587,Voyager Company
2588,WARP
2589,WB Games
2590,WHA Entertainment
2591,WSS playground
2592,Wadjet Eye Games
2593,Wales Interactive
2594,Walt Disney Computer Software
2595,Wanadoo
2596,Wanadoo Edition
2597,WarChest
2598,Wargaming Alliance
2599,Wargaming.net
2600,Warner Bros. Entertainment Inc.
2601,Warner Bros. Games
2602,Warner Bros. Interactive Entertainment
2603,WayForward
2604,WayForward Technologies
2605,WayofTime
2606,Webzen
